protocol,dataset_tag,model,svd_dim,split_seed,model_seed,impact_mean,detectability_feature_sharednorm_mean,detectability_standard_sharednorm_mean,detectability_label_marginal_sharednorm_mean,detectability_joint_outcome_sharednorm_mean,detectability_full_sharednorm_mean,stealth_standard_sharednorm_mean,stealth_full_sharednorm_mean,n_attacks,seed_unit
id,id8c8771f4,qsvc_zz_r1,8,43,42,0.05672732833430451,0.22504081825789982,0.24750611284361845,0.08641535418570365,0.20062585361256208,0.1969076752553356,0.023783637959140146,0.026120832856883134,18,43|42
id,id8c8771f4,qsvc_zz_r1,8,43,43,0.04075444853334638,0.22353938032170356,0.2389136202334499,0.09721925447629062,0.09403009306263448,0.14729485956359575,0.023478745474331802,0.026095440594705827,18,43|43
id,id8c8771f4,qsvc_zz_r1,8,43,44,0.017429746428402334,0.187633757792965,0.20026235980791512,0.13194296057147867,0.1974828065250681,0.18657721754545079,0.01629408442410396,0.014095423690809107,18,43|44
id,id8c8771f4,qsvc_zz_r1,8,43,45,0.0290720178741012,0.1838384463431987,0.20319815531222657,0.08024339560167054,0.04049511995888219,0.10688681929515076,0.023650674391577784,0.02572732355046223,18,43|45
id,id8c8771f4,qsvc_zz_r1,8,44,42,0.06213186522198871,0.22462208462857985,0.2475483083967615,0.11727515281585174,0.15103106810940783,0.17999080725143532,0.03377481947595293,0.03709172473113444,18,44|42
id,id8c8771f4,qsvc_zz_r1,8,44,43,0.03532999227723689,0.2118915319177027,0.23638370955896068,0.09721925447629062,0.0988176352399228,0.14855104758073073,0.019265634324727818,0.022367367273037453,18,44|43
id,id8c8771f4,qsvc_zz_r1,8,44,44,0.04832331273863531,0.18690427397512932,0.2056828285895478,0.07638740501592309,0.1379238465303298,0.1513750324583351,0.02611301137294685,0.027036665019855792,18,44|44
id,id8c8771f4,qsvc_zz_r1,8,44,45,0.04578351807561801,0.20779842621013284,0.22735052448871723,0.08024339560167054,0.1306292302620339,0.15663954913348904,0.022553087060584582,0.02543066317501158,18,44|45
id,id8c8771f4,qsvc_zz_r1,8,45,42,0.03527391894793151,0.21326208916771427,0.22921609956552047,0.0920060883452081,0.1842270092601128,0.1838192382957329,0.021657735182803915,0.02159086168978744,18,45|42
id,id8c8771f4,qsvc_zz_r1,8,45,43,0.021120858421716255,0.21036382969780995,0.235059900160816,0.10220889783263903,0.1432360885182788,0.1691670762636305,0.014710214050286247,0.01434082525592812,18,45|43
id,id8c8771f4,qsvc_zz_r1,8,45,44,0.039742604132725096,0.19150923307237894,0.22035881547534503,0.07638740501592309,0.13611584364470014,0.15588993546879337,0.022394847978069284,0.023347520584329363,18,45|44
id,id8c8771f4,qsvc_zz_r1,8,45,45,0.04728835297520252,0.21873403995140808,0.2451132740082379,0.08887557316470082,0.150193078733606,0.1735608760027621,0.02437888020612956,0.026428900888991764,18,45|45
id,id8c8771f4,qsvc_zz_r1,8,46,42,0.025225652048568716,0.19623430703720227,0.21148137071527207,0.05555555555555555,0.06828448209161866,0.11804172767548114,0.016643327644753125,0.01819239111842313,18,46|42
id,id8c8771f4,qsvc_zz_r1,8,46,43,0.029454241994807926,0.2072677892564802,0.21471432174096414,0.09875927420876114,0.1096362884137531,0.14586884340455858,0.02200877166122596,0.02210656754540037,18,46|43
id,id8c8771f4,qsvc_zz_r1,8,46,44,0.022238938443575544,0.18790416424537013,0.22230512872371838,0.08641535418570365,0.14000696089253928,0.16018963888445248,0.011109465001430258,0.011664140392181515,18,46|44
id,id8c8771f4,qsvc_zz_r1,8,46,45,0.03242165837332104,0.19469479436452575,0.21546129885692328,0.08887557316470082,0.10672312559299367,0.14301926997473302,0.02228689042685823,0.02268748286568628,18,46|45
id,id8c8771f4,qsvc_zz_r1,10,42,42,0.07428361910888792,0.2304112708038327,0.24651215359802492,0.07638740501592309,0.2246052749093691,0.2056227089973447,0.03370570574010776,0.035932745592182284,18,42|42
id,id8c8771f4,qsvc_zz_r1,10,42,43,0.055540995493952486,0.21428560432756957,0.2365942618062059,0.09721925447629062,0.1649422431535341,0.17868425199500684,0.03252836805084375,0.03176526615810898,18,42|43
id,id8c8771f4,qsvc_zz_r1,10,42,44,0.04168461009760029,0.21588858721992196,0.2307639903420691,0.06423425544651948,0.14009244205447902,0.15927151659397365,0.021044445960360866,0.023349810949027206,18,42|44
id,id8c8771f4,qsvc_zz_r1,10,42,45,0.0587871811830145,0.21252190090941137,0.23282578571211504,0.16666666666666666,0.16309668488384943,0.18910180914554914,0.03146561034221307,0.03245191012744325,18,42|45
id,id8c8771f4,qsvc_zz_r1,10,43,42,0.06497385611208228,0.22799835624624634,0.24246843281138025,0.08641535418570365,0.20554486820728554,0.19731170733212325,0.031005400939948365,0.03292528901752505,18,43|42
id,id8c8771f4,qsvc_zz_r1,10,43,43,0.059699655121362105,0.22578852592504134,0.24195289841861342,0.09721925447629062,0.1871216275024083,0.19071438546718877,0.03067471580063781,0.033091985468775426,18,43|43
id,id8c8771f4,qsvc_zz_r1,10,43,44,0.01846653042049547,0.20041265493402066,0.22273602898957628,0.13194296057147867,0.09958361666211007,0.1502498291283466,0.015485242512536409,0.012753229884821117,18,43|44
id,id8c8771f4,qsvc_zz_r1,10,43,45,0.03590962922411468,0.1877938848256299,0.2108335418566866,0.08024339560167054,0.03889293353972943,0.10893505693897589,0.029664036672615215,0.03155397012531322,18,43|45
id,id8c8771f4,qsvc_zz_r1,10,44,42,0.0629673216762764,0.22612841717119472,0.24675494746485127,0.11727515281585174,0.18550712005512676,0.19537324506970385,0.03326143714698978,0.0356043494680754,18,44|42
id,id8c8771f4,qsvc_zz_r1,10,44,43,0.04353557788537626,0.21444846651469684,0.2387379459443456,0.09721925447629062,0.1514205909391077,0.17331756794777292,0.021479443613867468,0.023704613202857844,18,44|43
id,id8c8771f4,qsvc_zz_r1,10,44,44,0.06868083784246418,0.1983309501329951,0.22269582024851825,0.07638740501592309,0.20651050372000668,0.18873732814781388,0.03740698172845582,0.037965395585751294,18,44|44
id,id8c8771f4,qsvc_zz_r1,10,44,45,0.060456991555214584,0.2107464847975287,0.22807065914922242,0.08024339560167054,0.17947307582134922,0.17910316426427064,0.02819918510472546,0.031856148337924155,18,44|45
id,id8c8771f4,qsvc_zz_r1,10,45,42,0.05059447085796773,0.2150766757753091,0.2301781981090355,0.0920060883452081,0.16992517351765202,0.1776682578831653,0.03293359881569548,0.034170421555522384,18,45|42
id,id8c8771f4,qsvc_zz_r1,10,45,43,0.04112174873510657,0.21279708737174288,0.24081786626491533,0.10220889783263903,0.22199684278169862,0.20706122496667567,0.02229403669351335,0.023869355181046867,18,45|43
id,id8c8771f4,qsvc_zz_r1,10,45,44,0.05189538191050287,0.19626270114399016,0.23210684806397527,0.07638740501592309,0.1580382442302931,0.17012667485811026,0.0289393252463387,0.030648800928908024,18,45|44
id,id8c8771f4,qsvc_zz_r1,10,45,45,0.05492486882303948,0.2153057854701315,0.23066673516696515,0.08887557316470082,0.20209913753677755,0.1919012522437409,0.030909149310522317,0.0303307864592431,18,45|45
id,id8c8771f4,qsvc_zz_r1,10,46,42,0.03128847425722425,0.20886038597323614,0.223300384908252,0.05555555555555555,0.091022759365228,0.1326751315972963,0.019460078421177515,0.0203996913978521,18,46|42
id,id8c8771f4,qsvc_zz_r1,10,46,43,0.0338730473464491,0.2056223173442714,0.22224456136924267,0.09875927420876114,0.17524726814932398,0.1784302849673739,0.02482386520046927,0.024547478470445423,18,46|43
id,id8c8771f4,qsvc_zz_r1,10,46,44,0.023933895405669595,0.19221864861066348,0.22137379631973853,0.08641535418570365,0.16349026762219834,0.17052520288739573,0.012203159982287264,0.011944158288827202,18,46|44
id,id8c8771f4,qsvc_zz_r1,10,46,45,0.03928999271295428,0.20275142789015294,0.22619237357805944,0.08887557316470082,0.08427101265895443,0.1367159730851283,0.02598990526489965,0.02993659105880698,18,46|45
id,id8c8771f4,qsvc_zz_r1,12,42,42,0.07947019378470992,0.22427699462797396,0.23938397391076954,0.07638740501592309,0.19945188900848715,0.19159728642885093,0.0381257326753063,0.04218980632974335,18,42|42
id,id8c8771f4,qsvc_zz_r1,12,42,43,0.06725830080164756,0.2185855570210517,0.24262597903423655,0.09721925447629062,0.1729531075487333,0.18451890571210855,0.03888502061701051,0.03766711261912811,18,42|43
id,id8c8771f4,qsvc_zz_r1,12,42,44,0.04915970750835947,0.21335603565818403,0.23005477980820238,0.06423425544651948,0.1530971398364994,0.16492484811894054,0.02473163032589779,0.0269177926864693,18,42|44
id,id8c8771f4,qsvc_zz_r1,12,42,45,0.06223873541581875,0.21126363793891026,0.23069446006320898,0.16666666666666666,0.1609129962814272,0.18733419590848233,0.03212314129353552,0.03448789409622355,18,42|45
id,id8c8771f4,qsvc_zz_r1,12,43,42,0.06715570990721546,0.2304769162253756,0.24285224751748885,0.08641535418570365,0.21495547361544756,0.20172882422896368,0.031126184946534272,0.03259719969888513,18,43|42
id,id8c8771f4,qsvc_zz_r1,12,43,43,0.05626815283233292,0.21612493613195694,0.23273237636961966,0.09721925447629062,0.20620535681383384,0.19603589077274808,0.02853616171084561,0.03057808364312363,18,43|43
id,id8c8771f4,qsvc_zz_r1,12,43,44,0.04133472250071712,0.20191704036034264,0.20851443365409425,0.13194296057147867,0.11578094928498513,0.15244076383493274,0.026136004841938478,0.026102539999885495,18,43|44
id,id8c8771f4,qsvc_zz_r1,12,43,45,0.03125224383310235,0.19242740755964755,0.2035675540420326,0.08024339560167054,0.09325738418839057,0.1310039934830386,0.020628484466755793,0.02199722160500315,18,43|45
id,id8c8771f4,qsvc_zz_r1,12,44,42,0.07464786540667998,0.2315825899668864,0.249430860465597,0.11727515281585174,0.2040980404154794,0.20479672268831714,0.04003696630558003,0.042256272914796375,18,44|42
id,id8c8771f4,qsvc_zz_r1,12,44,43,0.04829694306340811,0.21365848284042407,0.23368661330153387,0.09721925447629062,0.1575161964638203,0.1742514494979835,0.024894225210661272,0.02694715042416351,18,44|43
id,id8c8771f4,qsvc_zz_r1,12,44,44,0.06648980872771196,0.20223160915657837,0.22879474012348652,0.07638740501592309,0.15886443954914775,0.16929781529741192,0.03892908111445764,0.03993420625613408,18,44|44
id,id8c8771f4,qsvc_zz_r1,12,44,45,0.06733676317627718,0.20791904101276065,0.2206314226216449,0.08024339560167054,0.19764257993241413,0.18465685285018105,0.032438205332167055,0.03510994908763469,18,44|45
id,id8c8771f4,qsvc_zz_r1,12,45,42,0.0664127259442368,0.22265914334582504,0.24678936577440064,0.0920060883452081,0.19487809735236214,0.19505092059543905,0.03462334262982987,0.037731454323265474,18,45|42
id,id8c8771f4,qsvc_zz_r1,12,45,43,0.039133760255630146,0.21440920747852157,0.24006560899350385,0.10220889783263903,0.12066733213312276,0.16072880839135523,0.02126578772088001,0.024382470495697736,18,45|43
id,id8c8771f4,qsvc_zz_r1,12,45,44,0.05155240891127988,0.19801322116342787,0.22361508895367554,0.07638740501592309,0.1440598225669776,0.16068493442558512,0.029139744175157706,0.030119216666446093,18,45|44
id,id8c8771f4,qsvc_zz_r1,12,45,45,0.05255638301694824,0.20965942475822621,0.2342131404010048,0.08887557316470082,0.17373513515619365,0.18029812579221718,0.029951811820940383,0.029726377268948913,18,45|45
id,id8c8771f4,qsvc_zz_r1,12,46,42,0.04818111094152761,0.21076259742671108,0.22355090027966698,0.05555555555555555,0.13009509345906176,0.15052637995682613,0.027540846811414055,0.030250221712762433,18,46|42
id,id8c8771f4,qsvc_zz_r1,12,46,43,0.05060847829744372,0.2076847968119272,0.22951637456564747,0.09875927420876114,0.116647476364714,0.1544383116821529,0.03279639532351969,0.03378197669610053,18,46|43
id,id8c8771f4,qsvc_zz_r1,12,46,44,0.03563864450961225,0.19638844718835607,0.2237036842706102,0.08641535418570365,0.22238923873340344,0.1981446944655332,0.01841242554520644,0.016722744019738882,18,46|44
id,id8c8771f4,qsvc_zz_r1,12,46,45,0.04786427045218644,0.20528918301294455,0.21932950713244684,0.08887557316470082,0.11437097070476182,0.14790218439845437,0.027914237199343814,0.02979426295586502,18,46|45
id,id8c8771f4,svc_rbf,8,42,42,0.01756185558268892,0.16457221114472087,0.151971246222342,0.07638740501592309,0.015351943210553245,0.07612904645218004,0.017341236020127163,0.01708664342795332,18,42|42
id,id8c8771f4,svc_rbf,8,42,43,0.021683498388807516,0.15045081886308065,0.1370094098752151,0.09721925447629062,0.014320328966369469,0.07400707211684444,0.02145751731100134,0.020413953889245974,18,42|43
id,id8c8771f4,svc_rbf,8,42,44,0.01673816606414645,0.14471325242842614,0.12383719773385025,0.06423425544651948,0.009067153845749727,0.06083209736883534,0.016007593629140133,0.015822985626773898,18,42|44
id,id8c8771f4,svc_rbf,8,42,45,0.011141954110704112,0.14806727736277198,0.13403718902419007,0.16666666666666666,0.006831786633299159,0.08214918387241721,0.011069244603404499,0.010671051503953942,18,42|45
id,id8c8771f4,svc_rbf,8,43,42,0.016676807778807028,0.16751232387289677,0.1556918836081721,0.08641535418570365,0.013647102310273542,0.07853034130504213,0.01644619528538227,0.015862582656279725,18,43|42
id,id8c8771f4,svc_rbf,8,43,43,0.015555974292533426,0.15958633841724684,0.13313759942177056,0.09721925447629062,0.013798637398878776,0.07236200851218703,0.015416609502119613,0.014457773715224252,18,43|43
id,id8c8771f4,svc_rbf,8,43,44,0.01581661257400503,0.14060902867445013,0.12048091216438012,0.13194296057147867,0.10017258679348821,0.11333386397890172,0.015651579861135727,0.01341274320152618,18,43|44
id,id8c8771f4,svc_rbf,8,43,45,0.013898887189070484,0.13709905063599004,0.12161565589342976,0.08024339560167054,0.01352633720269595,0.06496191825368544,0.01362475831757261,0.013331816413717999,18,43|45
id,id8c8771f4,svc_rbf,8,44,42,0.016682220719491967,0.1650373475628546,0.14146599391831374,0.11727515281585174,0.011427133167739374,0.07795908610396868,0.015914083357614666,0.015552052833571741,18,44|42
id,id8c8771f4,svc_rbf,8,44,43,0.01731487070028736,0.1473267951174493,0.13270491751816033,0.09721925447629062,0.012404969519689066,0.07157118423851526,0.0169143691338283,0.0163178811773418,18,44|43
id,id8c8771f4,svc_rbf,8,44,44,0.02006187945368053,0.15541236256117685,0.12783649760868063,0.07638740501592309,0.01554412598669396,0.06744013003636712,0.0193151523677324,0.019119804409794224,18,44|44
id,id8c8771f4,svc_rbf,8,44,45,0.010496220784749951,0.13530649874644157,0.1231475236784578,0.08024339560167054,0.008155134132458755,0.06307750514358783,0.010206132608836033,0.010016118239615866,18,44|45
id,id8c8771f4,svc_rbf,8,45,42,0.01904597938732353,0.1562418159794076,0.14467436929677432,0.0920060883452081,0.018488272056928774,0.07774100128746884,0.018669633992850168,0.017618976323318495,18,45|42
id,id8c8771f4,svc_rbf,8,45,43,0.01774152471048421,0.14078641774249925,0.12626409837686786,0.10220889783263903,0.037993709125222236,0.08176752134535098,0.017476202166834008,0.01646007555518153,18,45|43
id,id8c8771f4,svc_rbf,8,45,44,0.014985382996135678,0.14817623516505368,0.14172876172629956,0.07638740501592309,0.011891739343555661,0.07083168669589296,0.014569777204463862,0.014092848837236473,18,45|44
id,id8c8771f4,svc_rbf,8,45,45,0.01525004308036996,0.1852712516397269,0.1602783321487052,0.08887557316470082,0.009286515872898315,0.07866336857170127,0.015086066230266105,0.014724877502901017,18,45|45
id,id8c8771f4,svc_rbf,8,46,42,0.016618971306471306,0.1561304157616001,0.13424883056130463,0.05555555555555555,0.009076618738145375,0.06304450245882331,0.016373474384306225,0.015791394065293476,18,46|42
id,id8c8771f4,svc_rbf,8,46,43,0.02024032920951972,0.14248391184872802,0.14307313050771542,0.09875927420876114,0.0176855671955545,0.07802171876601421,0.020011946695705742,0.01917296659313061,18,46|43
id,id8c8771f4,svc_rbf,8,46,44,0.008209616324535677,0.15562655861173955,0.13116128975188246,0.08641535418570365,0.005620200967404205,0.06596153383781439,0.008078261370332622,0.007983795136388536,18,46|44
id,id8c8771f4,svc_rbf,8,46,45,0.012725040774406822,0.1399688639697528,0.12786906338485457,0.08887557316470082,0.013171424866274498,0.06864404765456295,0.012582459060067176,0.011997255840863141,18,46|45
id,id8c8771f4,svc_rbf,10,42,42,0.018429911138244475,0.15642457411332134,0.15024995876252356,0.07638740501592309,0.018399199123324935,0.07688824006350592,0.01822648365114843,0.017898910620504246,18,42|42
id,id8c8771f4,svc_rbf,10,42,43,0.021249470611029737,0.14415369559233202,0.12881424636197036,0.09721925447629062,0.01601860292720043,0.07179895536695136,0.020960666040448057,0.01988000410964879,18,42|43
id,id8c8771f4,svc_rbf,10,42,44,0.018570902363794516,0.14120794457240873,0.12797330568132484,0.06423425544651948,0.00864928160330258,0.06214619469407739,0.018421585483710153,0.017814503044983374,18,42|44
id,id8c8771f4,svc_rbf,10,42,45,0.015929826346493012,0.14652190600353357,0.13817637453774945,0.16666666666666666,0.013287762481249183,0.0865888767173252,0.015326629940324623,0.014985458705979856,18,42|45
id,id8c8771f4,svc_rbf,10,43,42,0.015374724445473695,0.1634715320171125,0.15451668757658096,0.08641535418570365,0.011721041074652633,0.07722751491372676,0.01515637700516055,0.014611567132075197,18,43|42
id,id8c8771f4,svc_rbf,10,43,43,0.012980859679448377,0.1528541428672351,0.13575210408499003,0.09721925447629062,0.010344764864461013,0.07174279541953149,0.012855859054335507,0.011945943603573095,18,43|43
id,id8c8771f4,svc_rbf,10,43,44,0.018387797176439638,0.1394856193708115,0.12344668806659187,0.13194296057147867,0.020066064392991183,0.0780002723067528,0.018174891903094285,0.017236991720524987,18,43|44
id,id8c8771f4,svc_rbf,10,43,45,0.01650305385573715,0.13376026088816884,0.12131755914549586,0.08024339560167054,0.015509100678055058,0.06575477556141816,0.016152879256300278,0.015857916677156747,18,43|45
id,id8c8771f4,svc_rbf,10,44,42,0.019280105663459,0.1581827513833177,0.14138249990238305,0.11727515281585174,0.014419332374046443,0.07928881519195163,0.018979264690629306,0.01824664894096848,18,44|42
id,id8c8771f4,svc_rbf,10,44,43,0.011238481811398473,0.14151998374955943,0.1305135698736841,0.09721925447629062,0.009848369913827497,0.06961223981967773,0.011114691727901938,0.010594730880767317,18,44|43
id,id8c8771f4,svc_rbf,10,44,44,0.01530846412398831,0.14933851161913309,0.13241968612403793,0.07638740501592309,0.01078676765736879,0.06694430843771289,0.014862259514159815,0.014713059067113763,18,44|44
id,id8c8771f4,svc_rbf,10,44,45,0.010376217168268684,0.135884486322296,0.1271783323341676,0.08024339560167054,0.007931717595965683,0.06444170077453089,0.010173246003110984,0.009926222380183864,18,44|45
id,id8c8771f4,svc_rbf,10,45,42,0.02034806272065686,0.15258155414891783,0.13907707861911747,0.0920060883452081,0.019786591536012175,0.07629576807699517,0.020006848211416465,0.01899950788019033,18,45|42
id,id8c8771f4,svc_rbf,10,45,43,0.014049690161221949,0.13861223975155706,0.12980167274285867,0.10220889783263903,0.01180601918756458,0.07115041659768506,0.013830966220838084,0.013259839386231794,18,45|43
id,id8c8771f4,svc_rbf,10,45,44,0.0106451052183579,0.1413733733509978,0.12965175686694655,0.07638740501592309,0.008111794015483138,0.06472189159791347,0.010441185392452128,0.01003218385438352,18,45|44
id,id8c8771f4,svc_rbf,10,45,45,0.017376185931218077,0.16954594200623432,0.15776354451555089,0.08887557316470082,0.011869398464657245,0.07892293788317195,0.01709611115119547,0.01678372031709492,18,45|45
id,id8c8771f4,svc_rbf,10,46,42,0.015283077262243934,0.1517424095710464,0.1332556916450523,0.05555555555555555,0.0077575492909869054,0.06208378401329589,0.014823153194512927,0.014451921453295637,18,46|42
id,id8c8771f4,svc_rbf,10,46,43,0.021976440320630827,0.13804563956222307,0.14592461021829417,0.09875927420876114,0.02068115627630674,0.08042025187929387,0.02129530425806716,0.020508423015296307,18,46|43
id,id8c8771f4,svc_rbf,10,46,44,0.006379741636798083,0.14745822716160514,0.1601588893700175,0.08641535418570365,0.0049629839422701836,0.07620738050571166,0.006071947095223377,0.006119141137105206,18,46|44
id,id8c8771f4,svc_rbf,10,46,45,0.014461151885517933,0.13920055415809343,0.12673674565731438,0.08887557316470082,0.017029002766130022,0.06998574025357357,0.01433633352580918,0.013692787805501955,18,46|45
id,id8c8771f4,svc_rbf,12,42,42,0.020983015329453503,0.15376566411572168,0.1389942790883629,0.07638740501592309,0.015470309383621907,0.07146395211849157,0.020252408000557037,0.020214531826875007,18,42|42
id,id8c8771f4,svc_rbf,12,42,43,0.023850101697883944,0.14121104686213157,0.12398345553154508,0.09721925447629062,0.018877029403558215,0.07134158891786842,0.023513013940039313,0.02223317141665173,18,42|43
id,id8c8771f4,svc_rbf,12,42,44,0.017333235822819155,0.13811916105305777,0.12672553649243945,0.06423425544651948,0.008751803411804355,0.061739061265619864,0.017166550108002047,0.01655619678526833,18,42|44
id,id8c8771f4,svc_rbf,12,42,45,0.014305004409171072,0.14397650728359268,0.13522656510858624,0.16666666666666666,0.00758319992181347,0.08292323576152233,0.013800788190598616,0.013078907407682635,18,42|45
id,id8c8771f4,svc_rbf,12,43,42,0.018023292112044457,0.15779556814271023,0.13518470731604132,0.08641535418570365,0.012678098514402937,0.07063273001887158,0.01761918428222129,0.017079797050691913,18,43|42
id,id8c8771f4,svc_rbf,12,43,43,0.02130436363467277,0.1476894992695319,0.13949772514291092,0.09721925447629062,0.01768437904329272,0.07644102770369897,0.020710319643659453,0.01980186172627958,18,43|43
id,id8c8771f4,svc_rbf,12,43,44,0.013646473685116144,0.13458715090629889,0.11764415240298202,0.13194296057147867,0.011726386517340946,0.07209949666741727,0.013585699448754552,0.012843196318159139,18,43|44
id,id8c8771f4,svc_rbf,12,43,45,0.01387732958127654,0.12923379096398524,0.12076014777079652,0.08024339560167054,0.01628572860785771,0.0659050932114378,0.013678554497570071,0.013342394189099846,18,43|45
id,id8c8771f4,svc_rbf,12,44,42,0.017853899135371845,0.15520054990737475,0.13414345290837978,0.11727515281585174,0.013541287429427527,0.07625732312839639,0.01743537769744576,0.016886033607938458,18,44|42
id,id8c8771f4,svc_rbf,12,44,43,0.013828435602629145,0.13710727109130572,0.12989795965161507,0.09721925447629062,0.014375848533245614,0.07144632638411541,0.013497956932124537,0.012934995387967366,18,44|43
id,id8c8771f4,svc_rbf,12,44,44,0.015100622383888505,0.14596822208555726,0.136682333161883,0.07638740501592309,0.008465153362111375,0.06743908268090318,0.014944826060241266,0.014685501360581681,18,44|44
id,id8c8771f4,svc_rbf,12,44,45,0.011054713289441282,0.13375820568565916,0.12356988452246823,0.08024339560167054,0.009250447783111883,0.06372896074625213,0.010951378014191382,0.010532169426512868,18,44|45
id,id8c8771f4,svc_rbf,12,45,42,0.020442667728538276,0.15108827462719449,0.1447987348124204,0.0920060883452081,0.01586105876764688,0.07659203725257564,0.020142948072779207,0.019156564410441515,18,45|42
id,id8c8771f4,svc_rbf,12,45,43,0.017181239973923967,0.13776022818842326,0.13352267939062915,0.10220889783263903,0.01253325369925204,0.07283407106582317,0.016929864664198397,0.016311593713269706,18,45|43
id,id8c8771f4,svc_rbf,12,45,44,0.015464524461500262,0.1405493143699235,0.13090882085973632,0.07638740501592309,0.009582734372745452,0.06584761503041078,0.0148414935250852,0.014549608888767857,18,45|44
id,id8c8771f4,svc_rbf,12,45,45,0.012410987713473277,0.15928558956400748,0.15409243440075057,0.08887557316470082,0.012203602596094506,0.0777398997193524,0.012344804884520012,0.012022245927826705,18,45|45
id,id8c8771f4,svc_rbf,12,46,42,0.015710215710215705,0.14717792142142724,0.13430053732387193,0.05555555555555555,0.008954989320291975,0.06300801881891444,0.015023678385245043,0.014777721820259751,18,46|42
id,id8c8771f4,svc_rbf,12,46,43,0.021107536225920282,0.13583301904163955,0.11834991423723148,0.09875927420876114,0.01608661160273027,0.06830466030728179,0.02077881639725747,0.02012623821215158,18,46|43
id,id8c8771f4,svc_rbf,12,46,44,0.010150225371999562,0.13930344038555817,0.128503236676682,0.08641535418570365,0.010661749971160726,0.06728658226672173,0.009555624127344724,0.009663019226132394,18,46|44
id,id8c8771f4,svc_rbf,12,46,45,0.018221978293898412,0.13530719385860238,0.12476230740730546,0.08887557316470082,0.014792280903564332,0.0682510709524041,0.017911562229310795,0.017392839507503144,18,46|45
