run_id,cfg_fingerprint,dataset_tag,protocol,seed,split_seed,model_seed,seed_semantics,svd_dim,max_train,max_test,n_features,data_hash_id_short,data_hash_train_short,data_hash_test_short,model_family,model,scale,attack_suite,attack,attack_is_clean,attack_family,attack_family_decl,attack_priority_group,attack_priority_group_decl,attack_strength,attack_strength_nominal,attack_strength_nominal_decl,attack_strength_eff,attack_seed,clean_ref_run_id,clean_ref_attack_seed,bal_acc_clean,f1_pos_clean,roc_auc_clean,pos_rate_eval_clean,pred_error_rate_clean,label_pos_rate_clean,pred_pos_rate_clean,bal_acc,f1_pos,roc_auc,pos_rate_eval,pred_error_rate,label_pos_rate_eval,pred_pos_rate_eval,bal_acc_drop,f1_pos_drop,roc_auc_drop,pred_error_rate_drop,pos_rate_eval_drop,label_pos_rate_eval_drop,pred_pos_rate_eval_drop,impact_bal_acc,impact_f1,impact_roc_auc,impact_pred_error,integrity_jsd_clean,integrity_jsd,integrity_jsd_delta,integrity_mmd_clean,integrity_mmd,integrity_mmd_delta,integrity_ks_mean_clean,integrity_ks_mean,integrity_ks_mean_delta,integrity_ks_reject05_clean,integrity_ks_reject05,integrity_ks_reject05_delta,integrity_ks_n_clean,integrity_ks_n,integrity_score_jsd_clean,integrity_score_jsd,integrity_score_jsd_delta,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_mean_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_ks_n_vs_clean_eval,integrity_score_jsd_vs_clean_eval,label_flip_rate,integrity_label_prior_shift,integrity_label_jsd,integrity_pred_pos_rate_shift,integrity_pred_disagreement,integrity_pred_jsd,integrity_confusion_profile_l1_clean,integrity_confusion_profile_l1,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_clean,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd_delta,train_time_s,attack_prep_time_s,predict_time_s,scores_time_s,signals_time_s,ref_scores_time_s,ref_predict_time_s,atk_family,atk_strength,atk_r,atk_n_flipped,atk_flip_frac,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_n_samples,atk_n_pos,atk_n_neg,atk_n_flip_1_to_0,atk_n_flip_0_to_1,atk_n_flipped_total,atk_prior_before,atk_prior_after,atk_prior_abs_delta,atk_limited_by_class_balance,atk_p,atk_alpha,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_strategy,atk_drop_frac,atk_n_dropped,gate
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__feature_dropout_p_0.050__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,feature_dropout_p_0.050,0,pipeline,pipeline,core,core,0.05,0.05,0.05,0.05,3945654411,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.502685546875,0.5,0.5,0.5,0.0,0.0,0.0,-0.0205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0205078125,0.0,0.1184124080602361,0.1208769043740929,0.0024644963138567,0.32413243335159,0.323507407787702,-0.0006250255638879,0.2724609375,0.2744140625,0.001953125,1.0,1.0,0.0,8,8,0.0,0.0115632076340268,0.0115632076340268,0.002169912437451,0.0,0.0341796875,0.0,8,0.0115632076340268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371,0.0,0.0,0.0005383491516113,0.0066285133361816,0.001000165939331,0.0,pipeline,0.05,,,,,,,,,,,,,,,,,0.05,,,,,,median,0.0546875,56.0,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__feature_dropout_p_0.100__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,feature_dropout_p_0.100,0,pipeline,pipeline,core,core,0.1,0.1,0.1,0.1,2528997007,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.519287109375,0.5,0.5,0.5,0.0,0.0,0.0,-0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.1184124080602361,0.1182534995164361,-0.0001589085438,0.32413243335159,0.3256678094967254,0.0015353761451354,0.2724609375,0.2783203125,0.005859375,1.0,1.0,0.0,8,8,0.0,0.0233354181773287,0.0233354181773287,0.0063563635700726,0.0,0.06640625,0.0,8,0.0233354181773287,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371,0.0010113716125488,0.0,0.0009999275207519,0.0060000419616699,0.001000165939331,0.0,pipeline,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,median,0.103515625,106.0,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__feature_sign_flip_p_0.020__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,feature_sign_flip_p_0.020,0,corruption,corruption,core,core,0.02,0.02,0.02,0.02,3217804415,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.0298507462686567,0.449462890625,0.5,0.5078125,0.5,0.0234375,-0.0078125,0.0298507462686567,-0.07373046875,0.0078125,0.0,0.0,0.0234375,0.0078125,0.0,0.07373046875,0.0078125,0.1184124080602361,0.1161176787048022,-0.0022947293554339,0.32413243335159,0.3034501167096023,-0.0206823166419876,0.2724609375,0.263671875,-0.0087890625,1.0,1.0,0.0,8,8,0.0,0.0263842793178959,0.0263842793178959,0.0042878620235311,0.0,0.0185546875,0.0,8,0.0263842793178959,,0.0,0.0,0.0234375,0.0234375,0.0081922988933004,0.0,0.0468749999999688,0.0468749999999688,0.0,0.0082002041668639,0.0082002041668639,0.0009932518005371,0.0,0.0,0.0010015964508056,0.0059993267059326,0.001000165939331,0.0,corruption,0.02,,23.0,0.0224609375,,,,,,,,,,,,,,0.02,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__feature_sign_flip_p_0.050__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,feature_sign_flip_p_0.050,0,corruption,corruption,core,core,0.05,0.05,0.05,0.05,1282715229,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.53125,0.1176470588235294,0.51611328125,0.5,0.46875,0.5,0.03125,0.03125,0.1176470588235294,-0.007080078125,-0.03125,0.0,0.0,0.03125,0.0,0.0,0.007080078125,0.0,0.1184124080602361,0.1157721532470828,-0.0026402548131532,0.32413243335159,0.290109397659534,-0.0340230356920559,0.2724609375,0.2587890625,-0.013671875,1.0,1.0,0.0,8,8,0.0,0.0475190855082603,0.0475190855082603,0.0095637128432955,0.1327474421107119,0.03515625,0.0,8,0.0475190855082603,,0.0,0.0,0.03125,0.03125,0.0109544378283923,0.0,0.0624999999999917,0.0624999999999917,0.0,0.0110824845385007,0.0110824845385007,0.0009932518005371,0.001000165939331,0.0,0.0,0.0069999694824218,0.001000165939331,0.0,corruption,0.05,,54.0,0.052734375,,,,,,,,,,,,,,0.05,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__feature_sign_flip_p_0.100__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,feature_sign_flip_p_0.100,0,corruption,corruption,core,core,0.1,0.1,0.1,0.1,1937480677,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.1558441558441558,0.432373046875,0.5,0.5078125,0.5,0.1015625,-0.0078125,0.1558441558441558,-0.0908203125,0.0078125,0.0,0.0,0.1015625,0.0078125,0.0,0.0908203125,0.0078125,0.1184124080602361,0.1191334352828403,0.0007210272226042,0.32413243335159,0.2607947244557763,-0.0633377088958137,0.2724609375,0.2451171875,-0.02734375,1.0,0.875,-0.125,8,8,0.0,0.0557633502396678,0.0557633502396678,0.0180199087739515,0.3073959720250492,0.0859375,0.0,8,0.0557633502396678,,0.0,0.0,0.1015625,0.1015625,0.0365578751241699,0.0,0.2031249999999688,0.2031249999999688,0.0,0.0365668214475819,0.0365668214475819,0.0009932518005371,0.0,0.0009999275207519,0.0,0.006000280380249,0.001000165939331,0.0,corruption,0.1,,109.0,0.1064453125,,,,,,,,,,,,,,0.1,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__label_flip_prior_preserving_r_0.020__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,label_flip_prior_preserving_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.015625,1525892731,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.5284423828125,0.5,0.5,0.5,0.0,0.0,0.0,0.0052490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184124080602361,0.1184124080602361,0.0,0.32413243335159,0.32413243335159,0.0,0.2724609375,0.2724609375,0.0,1.0,1.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371,0.0,0.0010032653808593,0.0,0.006000280380249,0.001000165939331,0.0,target_shift,,0.02,,,core,0.02,0.015625,128.0,64.0,64.0,1.0,1.0,2.0,0.5,0.5,0.0,0.0,,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__label_flip_prior_preserving_r_0.050__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,label_flip_prior_preserving_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.046875,2477023296,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.4932861328125,0.5,0.5,0.5,0.0,0.0,0.0,-0.0299072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0299072265625,0.0,0.1184124080602361,0.1184124080602361,0.0,0.32413243335159,0.32413243335159,0.0,0.2724609375,0.2724609375,0.0,1.0,1.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371,0.0,0.0009973049163818,0.0,0.00600266456604,0.001000165939331,0.0,target_shift,,0.05,,,core,0.05,0.046875,128.0,64.0,64.0,3.0,3.0,6.0,0.5,0.5,0.0,0.0,,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__label_flip_prior_preserving_r_0.100__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,label_flip_prior_preserving_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.09375,45630967,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.5487060546875,0.5,0.5,0.5,0.0,0.0,0.0,0.0255126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184124080602361,0.1184124080602361,0.0,0.32413243335159,0.32413243335159,0.0,0.2724609375,0.2724609375,0.0,1.0,1.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371,0.0,0.0,0.001000165939331,0.0060009956359863,0.001000165939331,0.0,target_shift,,0.1,,,core,0.1,0.09375,128.0,64.0,64.0,6.0,6.0,12.0,0.5,0.5,0.0,0.0,,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__label_flip_r_0.020__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,label_flip_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.02,2263040413,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.547008547008547,0.4921875,0.4921875,0.4921875,0.0,0.0,0.0,0.0238151876335469,-0.0078125,-0.0078125,-0.0078125,0.0,0.0,0.0,0.0,0.0,0.1184124080602361,0.1184124080602361,0.0,0.32413243335159,0.32413243335159,0.0,0.2724609375,0.2724609375,0.0,1.0,1.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0234375,0.0078125,3.051975144599192e-05,0.0,0.0,0.0,0.0,0.0156249999999997,0.0156249999999997,0.0,3.051975144584707e-05,3.051975144584707e-05,0.0009932518005371,0.0,0.0,0.001000165939331,0.0060372352600097,0.001000165939331,0.0,target_shift,0.02,0.02,3.0,0.0234375,,,,,,,,,,,,,,,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__label_flip_r_0.050__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,label_flip_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.05,3165106298,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.5492063492063493,0.4921875,0.4921875,0.4921875,0.0,0.0,0.0,0.0260129898313492,-0.0078125,-0.0078125,-0.0078125,0.0,0.0,0.0,0.0,0.0,0.1184124080602361,0.1184124080602361,0.0,0.32413243335159,0.32413243335159,0.0,0.2724609375,0.2724609375,0.0,1.0,1.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0546875,0.0078125,3.051975144599192e-05,0.0,0.0,0.0,0.0,0.0156249999999997,0.0156249999999997,0.0,3.051975144584707e-05,3.051975144584707e-05,0.0009932518005371,0.0,0.0,0.0009965896606445,0.0059967041015625,0.001000165939331,0.0,target_shift,0.05,0.05,7.0,0.0546875,,,,,,,,,,,,,,,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__label_flip_r_0.100__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,label_flip_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.1,1068150906,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.5074535679374389,0.484375,0.484375,0.484375,0.0,0.0,0.0,-0.0157397914375611,-0.015625,-0.015625,-0.015625,0.0,0.0,0.0,0.0157397914375611,0.0,0.1184124080602361,0.1184124080602361,0.0,0.32413243335159,0.32413243335159,0.0,0.2724609375,0.2724609375,0.0,1.0,1.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.125,0.015625,0.0001221050969211,0.0,0.0,0.0,0.0,0.0312499999999995,0.0312499999999995,0.0,0.0001221050969208,0.0001221050969208,0.0009932518005371,0.0,0.0009992122650146,0.0,0.0059990882873535,0.001000165939331,0.0,target_shift,0.1,0.1,16.0,0.125,,,,,,,,,,,,,,,,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__mean_shift_pf_delta_0.020__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,mean_shift_pf_delta_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.0225154595672306,2206338572,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.0,0.5380859375,0.5,0.5078125,0.5,0.0078125,-0.0078125,0.0,0.014892578125,0.0078125,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0078125,0.1184124080602361,0.1210418029914142,0.0026293949311781,0.32413243335159,0.3647152220062858,0.0405827886546958,0.2724609375,0.580078125,0.3076171875,1.0,1.0,0.0,8,8,0.0,0.012592713799606,0.012592713799606,0.0915457038217561,0.3911232772447329,0.6806640625,1.0,8,0.012592713799606,,0.0,0.0,0.0078125,0.0078125,0.0027152654958747,0.0,0.015624999999992,0.015624999999992,0.0,0.0027229852584424,0.0027229852584424,0.0009932518005371,0.0,0.0,0.0009999275207519,0.0060172080993652,0.001000165939331,0.0,covariate_shift,0.0225154595672306,,,,,0.02,0.0225154595672306,,,,,,,,,,,,,0.02,1.0,-0.0063221259411995,0.0216096423641671,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__mean_shift_pf_delta_0.050__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,mean_shift_pf_delta_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.0397842121637401,787631046,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.0,0.494873046875,0.5,0.5078125,0.5,0.0078125,-0.0078125,0.0,-0.0283203125,0.0078125,0.0,0.0,0.0078125,0.0078125,0.0,0.0283203125,0.0078125,0.1184124080602361,0.2075153231063312,0.089102915046095,0.32413243335159,0.4688836903598899,0.1447512570083,0.2724609375,0.6357421875,0.36328125,1.0,1.0,0.0,8,8,0.0,0.6047345031607716,0.6047345031607716,0.0848143555628496,0.6099547368635408,0.77734375,1.0,8,0.6047345031607716,,0.0,0.0,0.0078125,0.0078125,0.0027152654958747,0.0,0.015624999999992,0.015624999999992,0.0,0.0027229852584424,0.0027229852584424,0.0009932518005371,0.0,0.000983715057373,0.0,0.0060052871704101,0.001000165939331,0.0,covariate_shift,0.0397842121637401,,,,,0.05,0.0397842121637401,,,,,,,,,,,,,0.05,1.0,0.0070544210645281,0.0391537824601127,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__mean_shift_pf_delta_0.100__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,mean_shift_pf_delta_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.043215646726832,4193101542,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.5,0.0,0.48291015625,0.5,0.5,0.5,0.0,0.0,0.0,-0.040283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.040283203125,0.0,0.1184124080602361,0.1531725550506296,0.0347601469903935,0.32413243335159,0.4939596089162554,0.1698271755646654,0.2724609375,0.697265625,0.4248046875,1.0,1.0,0.0,8,8,0.0,0.5495513081324575,0.5495513081324575,0.1865921851883625,0.6459894644464762,0.7919921875,1.0,8,0.5495513081324575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371,0.0,0.0009975433349609,0.0,0.0059969425201416,0.001000165939331,0.0,covariate_shift,0.043215646726832,,,,,0.1,0.043215646726832,,,,,,,,,,,,,0.1,1.0,-0.0280552981077003,0.0328708437693103,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__scaling_drift_alpha_0.020__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,scaling_drift_alpha_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.02,1046231053,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.0,0.54638671875,0.5,0.5078125,0.5,0.0078125,-0.0078125,0.0,0.023193359375,0.0078125,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0078125,0.1184124080602361,0.1618277753864575,0.0434153673262213,0.32413243335159,0.3278772814953195,0.0037448481437295,0.2724609375,0.564453125,0.2919921875,1.0,1.0,0.0,8,8,0.0,0.6036888411011578,0.6036888411011578,0.0926134459145833,0.0882286715782168,0.568359375,1.0,8,0.6036888411011578,,0.0,0.0,0.0078125,0.0078125,0.0027152654958747,0.0,0.015624999999992,0.015624999999992,0.0,0.0027229852584424,0.0027229852584424,0.0009932518005371,0.0,0.0009992122650146,0.0,0.0059893131256103,0.001000165939331,0.0,covariate_shift,0.02,,,,,,,,,,,,,,,,,,0.02,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__scaling_drift_alpha_0.050__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,scaling_drift_alpha_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.05,2657107943,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.0,0.554443359375,0.5,0.5078125,0.5,0.0078125,-0.0078125,0.0,0.03125,0.0078125,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0078125,0.1184124080602361,0.2056472554559653,0.0872348473957292,0.32413243335159,0.3506717143793972,0.0265392810278072,0.2724609375,0.5947265625,0.322265625,1.0,1.0,0.0,8,8,0.0,0.608917692235803,0.608917692235803,0.1073524758740043,0.2690154855254206,0.6044921875,1.0,8,0.608917692235803,,0.0,0.0,0.0078125,0.0078125,0.0027152654958747,0.0,0.015624999999992,0.015624999999992,0.0,0.0027229852584424,0.0027229852584424,0.0009932518005371,0.0,0.001000165939331,0.0,0.00600266456604,0.001000165939331,0.0,covariate_shift,0.05,,,,,,,,,,,,,,,,,,0.05,,,,,,,,gate3d_ood_wed_fri_morning
protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__scaling_drift_alpha_0.100__cfga0db0f4e3d,a0db0f4e3d,trc82af0ba__te5c44b321,ood,46000043,46,43,packed,8,128,128,8,,c82af0ba,5c44b321,classical,svc_rbf,standard,paper_core,scaling_drift_alpha_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.1,833512652,protoood__dtagtrc82af0ba__te5c44b321__split46__model43__d8__mt128__me128__classical__svc_rbf__standard__clean__cfga0db0f4e3d,1173101633,0.5,0.0,0.523193359375,0.5,0.5,0.5,0.0,0.4921875,0.0,0.562255859375,0.5,0.5078125,0.5,0.0078125,-0.0078125,0.0,0.0390625,0.0078125,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0078125,0.1184124080602361,0.2186806969247205,0.1002682888644843,0.32413243335159,0.4131015047218218,0.0889690713702318,0.2724609375,0.6181640625,0.345703125,1.0,1.0,0.0,8,8,0.0,0.6330410794893895,0.6330410794893895,0.1366889040701162,0.4920587218592414,0.6689453125,1.0,8,0.6330410794893895,,0.0,0.0,0.0078125,0.0078125,0.0027152654958747,0.0,0.015624999999992,0.015624999999992,0.0,0.0027229852584424,0.0027229852584424,0.0009932518005371,0.0,0.0009999275207519,0.0,0.0059998035430908,0.001000165939331,0.0,covariate_shift,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,,gate3d_ood_wed_fri_morning
