gate,attack_family,attack,target,target_kind,n,n_fire,detection_rate,ci95_low,ci95_high
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_X,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XF,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_pred_disagreement,sensor_exact,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_confusion_profile_l1_delta,sensor_exact,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XF_item_aligned,regime_exact,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XFY_item_aligned,regime_exact,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_mmd_vs_clean_eval,sensor,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_pred_pos_rate_shift,sensor,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_pred_jsd,sensor,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_confusion_profile_l1,sensor,60,14,0.23333333333333334,0.13383734388884805,0.3603827871057576
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_confusion_profile_jsd,sensor,60,13,0.21666666666666667,0.12071602446269679,0.3419561787346524
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_X,regime,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XF,regime,60,28,0.4666666666666667,0.33669913625045234,0.6000350974156975
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,regime,60,28,0.4666666666666667,0.33669913625045234,0.6000350974156975
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_pred_disagreement,sensor_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_confusion_profile_l1_delta,sensor_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XF_item_aligned,regime_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XFY_item_aligned,regime_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_mmd_vs_clean_eval,sensor,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_score_jsd_vs_clean_eval,sensor,60,18,0.3,0.18845144541972264,0.43208313387606156
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_pred_pos_rate_shift,sensor,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_pred_jsd,sensor,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_confusion_profile_l1,sensor,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_confusion_profile_jsd,sensor,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_X,regime,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XF,regime,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,regime,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_pred_disagreement,sensor_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_confusion_profile_l1_delta,sensor_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XF_item_aligned,regime_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XFY_item_aligned,regime_exact,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_jsd_vs_clean_eval,sensor,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_pred_disagreement,sensor_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_confusion_profile_l1_delta,sensor_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF_item_aligned,regime_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY_item_aligned,regime_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_jsd_vs_clean_eval,sensor,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_score_jsd_vs_clean_eval,sensor,60,39,0.65,0.5159719906294329,0.76867357785154
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_pred_disagreement,sensor_exact,60,37,0.6166666666666667,0.48211495143116145,0.7392929419840008
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_l1_delta,sensor_exact,60,36,0.6,0.4654054373114277,0.7243784212644651
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,60,36,0.6,0.4654054373114277,0.7243784212644651
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF_item_aligned,regime_exact,60,37,0.6166666666666667,0.48211495143116145,0.7392929419840008
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY_item_aligned,regime_exact,60,37,0.6166666666666667,0.48211495143116145,0.7392929419840008
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_jsd_vs_clean_eval,sensor,60,57,0.95,0.8607567532789272,0.9895676703556517
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_mmd_vs_clean_eval,sensor,60,1,0.016666666666666666,0.00042187445234200915,0.08939905005748702
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_score_jsd_vs_clean_eval,sensor,60,52,0.8666666666666667,0.75407777886958,0.9406355772946428
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_pred_pos_rate_shift,sensor,60,16,0.26666666666666666,0.16074645159041537,0.39661034002549556
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_pred_jsd,sensor,60,17,0.2833333333333333,0.17450528351437516,0.41443606894983
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_l1,sensor,60,16,0.26666666666666666,0.16074645159041537,0.39661034002549556
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_jsd,sensor,60,16,0.26666666666666666,0.16074645159041537,0.39661034002549556
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_pred_disagreement,sensor_exact,60,46,0.7666666666666667,0.6396172128942423,0.866162656111152
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_l1_delta,sensor_exact,60,46,0.7666666666666667,0.6396172128942423,0.866162656111152
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,60,46,0.7666666666666667,0.6396172128942423,0.866162656111152
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF_item_aligned,regime_exact,60,46,0.7666666666666667,0.6396172128942423,0.866162656111152
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY_item_aligned,regime_exact,60,46,0.7666666666666667,0.6396172128942423,0.866162656111152
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_jsd_vs_clean_eval,sensor,60,36,0.6,0.4654054373114277,0.7243784212644651
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,30,0.5,0.368062031942437,0.631937968057563
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_pred_disagreement,sensor_exact,60,32,0.5333333333333333,0.3999649025843025,0.6633008637495477
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_l1_delta,sensor_exact,60,31,0.5166666666666667,0.3839460173315969,0.6476870699978736
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,60,31,0.5166666666666667,0.3839460173315969,0.6476870699978736
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF_item_aligned,regime_exact,60,32,0.5333333333333333,0.3999649025843025,0.6633008637495477
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY_item_aligned,regime_exact,60,32,0.5333333333333333,0.3999649025843025,0.6633008637495477
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_jsd_vs_clean_eval,sensor,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_score_jsd_vs_clean_eval,sensor,60,35,0.5833333333333334,0.44883779775401206,0.7093193335295773
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_pred_pos_rate_shift,sensor,60,19,0.31666666666666665,0.20257550711897182,0.4495596877640524
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_pred_jsd,sensor,60,19,0.31666666666666665,0.20257550711897182,0.4495596877640524
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_l1,sensor,60,14,0.23333333333333334,0.13383734388884805,0.3603827871057576
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_jsd,sensor,60,16,0.26666666666666666,0.16074645159041537,0.39661034002549556
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_pred_disagreement,sensor_exact,60,35,0.5833333333333334,0.44883779775401206,0.7093193335295773
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_l1_delta,sensor_exact,60,35,0.5833333333333334,0.44883779775401206,0.7093193335295773
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,60,35,0.5833333333333334,0.44883779775401206,0.7093193335295773
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF_item_aligned,regime_exact,60,35,0.5833333333333334,0.44883779775401206,0.7093193335295773
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY_item_aligned,regime_exact,60,35,0.5833333333333334,0.44883779775401206,0.7093193335295773
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_jsd_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_mmd_vs_clean_eval,sensor,60,17,0.2833333333333333,0.17450528351437516,0.41443606894983
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_score_jsd_vs_clean_eval,sensor,60,47,0.7833333333333333,0.6580438212653477,0.8792839755373032
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_pred_pos_rate_shift,sensor,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_pred_jsd,sensor,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_l1,sensor,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_jsd,sensor,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_pred_disagreement,sensor_exact,60,39,0.65,0.5159719906294329,0.76867357785154
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_l1_delta,sensor_exact,60,39,0.65,0.5159719906294329,0.76867357785154
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,60,39,0.65,0.5159719906294329,0.76867357785154
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF_item_aligned,regime_exact,60,39,0.65,0.5159719906294329,0.76867357785154
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY_item_aligned,regime_exact,60,39,0.65,0.5159719906294329,0.76867357785154
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_X,regime,60,0,0.0,0.0,0.059629492286166916
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XF,regime,60,0,0.0,0.0,0.059629492286166916
