gate,attack_family,attack,regime,rule,n,n_fire,detection_rate
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_XFY,family,60,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_X,union,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_X,family_v12,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_X,family,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_XF,union,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_XF,family,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,union,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,family,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,union,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,family,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_X,union,120,48,0.4
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_X,family_v12,120,33,0.275
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_X,family,120,33,0.275
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_XF,union,120,65,0.5416666666666666
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_XF,family_v12,120,46,0.38333333333333336
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_XF,family,120,40,0.3333333333333333
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,union,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,family,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,union,120,65,0.5416666666666666
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,family_v12,120,39,0.325
gate5a_id_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,family,120,33,0.275
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_X,union,120,90,0.75
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_X,family_v12,120,90,0.75
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_X,family,120,90,0.75
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_XF,union,120,90,0.75
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_XF,family_v12,120,90,0.75
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_XF,family,120,87,0.725
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,union,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,family,120,0,0.0
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,union,120,90,0.75
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,family_v12,120,87,0.725
gate5a_id_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,family,120,86,0.7166666666666667
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,union,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,union,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,union,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family,120,0,0.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,union,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,family,120,119,0.9916666666666667
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,union,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family_v12,120,119,0.9916666666666667
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family,120,110,0.9166666666666666
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,union,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,family,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,union,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family,120,0,0.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,union,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family_v12,120,120,1.0
gate5a_id_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family,120,120,1.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_X,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_X,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_X,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_XF,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_XF,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_Ym,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_Ym,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_XFY,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.020,I_XFY,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_X,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_X,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_X,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_XF,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_XF,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_Ym,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_Ym,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_XFY,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.050,I_XFY,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_X,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_X,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_X,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_XF,union,120,1,0.008333333333333333
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_XF,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_Ym,union,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_Ym,family,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_XFY,union,120,1,0.008333333333333333
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,pipeline,feature_dropout_p_0.100,I_XFY,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_X,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_X,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_X,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XF,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_X,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_X,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_X,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XF,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_X,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_X,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_X,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XF,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_X,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_X,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_X,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_XF,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_XF,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_Ym,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_Ym,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_XFY,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.020,I_XFY,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_X,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_X,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_X,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_XF,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_XF,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_Ym,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_Ym,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_XFY,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.050,I_XFY,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_X,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_X,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_X,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_XF,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_XF,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_XF,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_Ym,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_Ym,family,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_XFY,union,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_XFY,family_v12,120,0,0.0
gate5a_id_unsw,target_shift,label_flip_r_0.100,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_X,union,120,6,0.05
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_X,family,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_XF,union,120,10,0.08333333333333333
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_XF,family_v12,120,1,0.008333333333333333
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_XF,family,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_XFY,union,120,11,0.09166666666666666
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_XFY,family_v12,120,2,0.016666666666666666
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.020,I_XFY,family,120,1,0.008333333333333333
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_X,union,120,91,0.7583333333333333
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_X,family_v12,120,81,0.675
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_X,family,120,81,0.675
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_XF,union,120,93,0.775
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_XF,family_v12,120,85,0.7083333333333334
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_XF,family,120,82,0.6833333333333333
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_XFY,union,120,93,0.775
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_XFY,family_v12,120,84,0.7
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.050,I_XFY,family,120,69,0.575
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_X,union,120,98,0.8166666666666667
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_X,family_v12,120,93,0.775
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_X,family,120,93,0.775
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_XF,union,120,116,0.9666666666666667
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_XF,family_v12,120,113,0.9416666666666667
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_XF,family,120,113,0.9416666666666667
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_XFY,union,120,116,0.9666666666666667
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_XFY,family_v12,120,113,0.9416666666666667
gate5b_id_ton_iot,corruption,feature_sign_flip_p_0.100,I_XFY,family,120,109,0.9083333333333333
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_X,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_X,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_XF,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_X,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_X,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_XF,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_X,union,120,120,1.0
