scope,attack,attack_class,mechanism,strength,regime,sensor,n,n_finite,mean_response,median_response,min_response,max_response,n_sensor_fire,n_only_sensor_fire,n_family_fire,note
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XF,integrity_score_jsd_vs_clean_eval,600,600,0.022554572832808862,0.018977236918809502,0.0002281254265395,0.0993282255927831,1.0,1.0,6.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_score_jsd_vs_clean_eval,600,600,0.022554572832808862,0.018977236918809502,0.0002281254265395,0.0993282255927831,1.0,1.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XF,integrity_pred_pos_rate_shift,600,600,0.013450520833333333,0.0078125,0.0,0.21875,9.0,1.0,6.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_pred_pos_rate_shift,600,600,0.013450520833333333,0.0078125,0.0,0.21875,9.0,1.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XF,integrity_pred_jsd,600,600,0.00042478494456288374,3.809028002789601e-05,0.0,0.0265682081560624,11.0,3.0,6.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_pred_jsd,600,600,0.00042478494456288374,3.809028002789601e-05,0.0,0.0265682081560624,11.0,3.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_Ym,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_Ym,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_confusion_profile_l1,600,600,0.030390624999999692,0.015625,0.0,0.4375,4.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_confusion_profile_jsd,600,600,0.000790521504322876,0.0001597180972362,0.0,0.0281796208715895,6.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,descriptive_only,integrity_ks_mean_vs_clean_eval,600,600,0.035196397569444426,0.03515625,0.0283203125,0.0478515625,,,,KS mean is descriptive; ks_reject05 is the prespecified calibrated component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_X,integrity_jsd_vs_clean_eval,600,600,0.005782038551136367,0.00478134976371195,0.0005724364336145,0.0237546407316108,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XF,integrity_jsd_vs_clean_eval,600,600,0.005782038551136367,0.00478134976371195,0.0005724364336145,0.0237546407316108,0.0,0.0,19.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_jsd_vs_clean_eval,600,600,0.005782038551136367,0.00478134976371195,0.0005724364336145,0.0237546407316108,0.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_X,integrity_mmd_vs_clean_eval,600,600,0.000202125721799445,0.0,0.0,0.0378945419956066,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XF,integrity_mmd_vs_clean_eval,600,600,0.000202125721799445,0.0,0.0,0.0378945419956066,0.0,0.0,19.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_mmd_vs_clean_eval,600,600,0.000202125721799445,0.0,0.0,0.0378945419956066,0.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_X,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XF,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,19.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XF,integrity_score_jsd_vs_clean_eval,600,600,0.038288342039809034,0.03300007209672315,0.0010238501618022,0.155082094015497,21.0,13.0,19.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_score_jsd_vs_clean_eval,600,600,0.038288342039809034,0.03300007209672315,0.0010238501618022,0.155082094015497,21.0,13.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XF,integrity_pred_pos_rate_shift,600,600,0.023515625,0.015625,0.0,0.21875,19.0,0.0,19.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_pred_pos_rate_shift,600,600,0.023515625,0.015625,0.0,0.21875,19.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XF,integrity_pred_jsd,600,600,0.0009531056710609528,0.0001871743950049,0.0,0.0265682081560624,23.0,3.0,19.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_pred_jsd,600,600,0.0009531056710609528,0.0001871743950049,0.0,0.0265682081560624,23.0,3.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_Ym,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_Ym,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_confusion_profile_l1,600,600,0.05341145833333297,0.03125,0.0,0.4375,11.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,I_XFY,integrity_confusion_profile_jsd,600,600,0.0017845151763670726,0.0005518143351751501,0.0,0.0354607566259091,14.0,0.0,18.0,frozen sensor component
core_original,feature_dropout_p_0.100,pipeline,dropout,,descriptive_only,integrity_ks_mean_vs_clean_eval,600,600,0.06210655381944444,0.0625,0.05,0.07421875,,,,KS mean is descriptive; ks_reject05 is the prespecified calibrated component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_X,integrity_jsd_vs_clean_eval,600,600,0.0030579562129477685,0.00287014552160745,0.0002781079762463,0.0076445131087154,0.0,0.0,54.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XF,integrity_jsd_vs_clean_eval,600,600,0.0030579562129477685,0.00287014552160745,0.0002781079762463,0.0076445131087154,0.0,0.0,78.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_jsd_vs_clean_eval,600,600,0.0030579562129477685,0.00287014552160745,0.0002781079762463,0.0076445131087154,0.0,0.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_X,integrity_mmd_vs_clean_eval,600,600,0.025797202966515727,0.0,0.0,0.1795351390611571,71.0,71.0,54.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XF,integrity_mmd_vs_clean_eval,600,600,0.025797202966515727,0.0,0.0,0.1795351390611571,71.0,33.0,78.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_mmd_vs_clean_eval,600,600,0.025797202966515727,0.0,0.0,0.1795351390611571,71.0,33.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_X,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,54.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XF,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,78.0,frozen sensor component
