nan_occurrence_id,source_release,source_file,source_row_index_zero_based,affected_row_identifier,sensor_column,base_sensor,geometry_value_role,classification,lineage_role,historical_family_nan_treatment,environment,dataset_tag,model,branch,svd_dim,split_seed,model_seed,attack,attack_class,mechanism,strength,side,regime_relevance,gate_a,clean_resample,near_null,previous_union_fire__I_X,previous_family_fire__I_X,other_sensor_fired__I_X,previous_union_fire__I_XF,previous_family_fire__I_XF,other_sensor_fired__I_XF,previous_union_fire__I_Ym,previous_family_fire__I_Ym,other_sensor_fired__I_Ym,previous_union_fire__I_XFY,previous_family_fire__I_XFY,other_sensor_fired__I_XFY
a696353b5c073333f568,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9922,gate5a_id_unsw|8|44|43|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,44,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
dc1ac8c6b462ba078bf4,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9922,gate5a_id_unsw|8|44|43|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,44,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
e88789162cd9f0461c15,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9922,gate5a_id_unsw|8|44|43|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,44,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
14012e7e9d03141f2121,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9922,gate5a_id_unsw|8|44|43|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,44,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
067de4d5010d9fe05282,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9923,gate5a_id_unsw|8|44|43|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,44,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
34e6f78767e5ae9aff11,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9923,gate5a_id_unsw|8|44|43|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,44,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
060425638d4f2f8de992,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9923,gate5a_id_unsw|8|44|43|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,44,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
173ccddb600154b11c86,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9923,gate5a_id_unsw|8|44|43|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,44,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
b5f7b31f391dbafb7891,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9924,gate5a_id_unsw|8|45|42|qsvc_pauli_xyz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
44adcece43592fe29794,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9924,gate5a_id_unsw|8|45|42|qsvc_pauli_xyz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
6a3c805a8132073e4e3f,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9924,gate5a_id_unsw|8|45|42|qsvc_pauli_xyz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
30895c225f4acba0a8d6,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9924,gate5a_id_unsw|8|45|42|qsvc_pauli_xyz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
1a74ba2dd8762c50bbb5,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9925,gate5a_id_unsw|8|45|42|qsvc_z_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
df121b5172b59b0258fa,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9925,gate5a_id_unsw|8|45|42|qsvc_z_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
b50edbc3a990c2ffbdca,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9925,gate5a_id_unsw|8|45|42|qsvc_z_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
9de2f7c6325354e3e0ca,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9925,gate5a_id_unsw|8|45|42|qsvc_z_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
4b812bab7eca6cdfe380,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9926,gate5a_id_unsw|8|45|42|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
7743869c0c805fe9bdea,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9926,gate5a_id_unsw|8|45|42|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
0346efbeedf951cc1b0b,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9926,gate5a_id_unsw|8|45|42|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
f78555c289d73034f674,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9926,gate5a_id_unsw|8|45|42|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
84d9d7dea426e839d0ab,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9927,gate5a_id_unsw|8|45|42|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
2335f798045f4737b78e,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9927,gate5a_id_unsw|8|45|42|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
cc2005bbbed32706cf00,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9927,gate5a_id_unsw|8|45|42|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
a48c8aa8c4596c3ba696,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9927,gate5a_id_unsw|8|45|42|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
45f2396bedcd7f07df7e,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9928,gate5a_id_unsw|8|45|43|qsvc_pauli_xyz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
323444f0543066eed949,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9928,gate5a_id_unsw|8|45|43|qsvc_pauli_xyz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
ac5286180cfbc2bb70aa,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9928,gate5a_id_unsw|8|45|43|qsvc_pauli_xyz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
00ca891ae32c5cd7c7bf,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9928,gate5a_id_unsw|8|45|43|qsvc_pauli_xyz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,45,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
0908c29e52d9a0431f2e,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9929,gate5a_id_unsw|8|45|43|qsvc_z_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
fa2de943358dfb27f896,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9929,gate5a_id_unsw|8|45|43|qsvc_z_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
d0e45f58ced905a08b67,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9929,gate5a_id_unsw|8|45|43|qsvc_z_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
b6c427475a27b45ae2cb,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9929,gate5a_id_unsw|8|45|43|qsvc_z_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,45,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
cd4a19283242a7f29cf9,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9930,gate5a_id_unsw|8|45|43|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
8ec887944428d55f5328,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9930,gate5a_id_unsw|8|45|43|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
59ca5749930424abb5a7,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9930,gate5a_id_unsw|8|45|43|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
e9f3c88eeeea70621b2b,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9930,gate5a_id_unsw|8|45|43|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,45,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
21a9b747a340dc26923c,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9931,gate5a_id_unsw|8|45|43|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
44acbc1a06db8c8dad65,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9931,gate5a_id_unsw|8|45|43|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
0c33dab6dbe6492c04de,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9931,gate5a_id_unsw|8|45|43|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
20c0cf2835da5a059690,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9931,gate5a_id_unsw|8|45|43|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,45,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
e5791a6c721440d9c70e,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9932,gate5a_id_unsw|8|46|42|qsvc_pauli_xyz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,46,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
0f9c84d3d4d40d371369,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9932,gate5a_id_unsw|8|46|42|qsvc_pauli_xyz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,46,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
bb0f1029c2393d42f55b,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9932,gate5a_id_unsw|8|46|42|qsvc_pauli_xyz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,46,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
2b1a5b7a36f89795e92d,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9932,gate5a_id_unsw|8|46|42|qsvc_pauli_xyz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_pauli_xyz_r1,quantum,8,46,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
ae8b8dee54d3a108a5e1,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9933,gate5a_id_unsw|8|46|42|qsvc_z_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,46,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
a84b5fdf79415c8e0737,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9933,gate5a_id_unsw|8|46|42|qsvc_z_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,46,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
08021d8b165f9af7bf67,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9933,gate5a_id_unsw|8|46|42|qsvc_z_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,46,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
8a37eb043aedb1bdf602,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9933,gate5a_id_unsw|8|46|42|qsvc_z_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_z_r1,quantum,8,46,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
751656edafe8bedb30fb,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9934,gate5a_id_unsw|8|46|42|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,46,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
ec1cf9c8e501f4c12bf6,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9934,gate5a_id_unsw|8|46|42|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,46,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
d486bba5506e0a570ee0,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9934,gate5a_id_unsw|8|46|42|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,46,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
ba9a2089c72cd425a2d3,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9934,gate5a_id_unsw|8|46|42|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,qsvc_zz_r1,quantum,8,46,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
1bc1050268491185ad64,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9935,gate5a_id_unsw|8|46|42|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,46,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
9035e26b78209fb975b2,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9935,gate5a_id_unsw|8|46|42|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,46,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
7d4eb5df3970cb8af3d9,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9935,gate5a_id_unsw|8|46|42|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate5a_id_unsw,id6292a46b,svc_rbf,classical,8,46,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
